pickup_longitude pickup_latitude dropoff_longitude dropoff_latitude passenger_count
-73.97469 40.72983 -73.97942 40.75524 1
-73.99914 40.76138 -73.99181 40.74928 2
-73.97829 40.76199 -73.96843 40.76194 1
-73.9559 40.76812 -73.98087 40.77323 1
-73.97679 40.77663 -73.97286 40.75678 1
-73.97064 40.76429 -73.981 40.77084 1
-73.98977 40.73379 -73.9867 40.73712 1
-73.98257 40.77755 -73.95679 40.78353 1
-73.98689 40.75837 -74.00276 40.74795 1
-73.99295 40.7684 -74.00312 40.7399 1
-73.97901 40.74616 -73.97542 40.75796 1
-73.95737 40.76201 -73.94968 40.78764 1
-73.95432 40.80573 -73.96198 40.77731 1
-73.95752 40.76596 -73.97552 40.76403 1
-74.00232 40.72959 -73.98285 40.75697 1
-74.00198 40.7405 -74.00588 40.74528 1
-73.9614 40.76038 -73.95278 40.77926 1
-73.9953 40.75461 -73.98922 40.74221 1
-73.97211 40.7466 -73.95772 40.76273 1
-73.97579 40.7533 -73.97579 40.7533 1
-73.94623 40.77734 -73.97931 40.78955 1
-73.96394 40.7713 -73.94638 40.77695 1
-73.98275 40.73921 -73.97475 40.74213 1
-73.99943 40.73272 -74.00376 40.75075 1
-74.01722 40.70845 -74.0125 40.71593 2
-73.95429 40.77846 -73.95693 40.77077 2
-73.95207 40.76939 -73.98062 40.76748 1
-73.97022 40.76519 -73.97855 40.77246 1
-73.98826 40.73141 -73.99706 40.72647 1
-73.96119 40.76918 -73.95264 40.78238 1
-73.98346 40.77127 -73.97858 40.76284 1
-74.00015 40.7379 -73.98877 40.7488 1
-73.96829 40.76009 -73.95382 40.77904 1
-73.99047 40.75628 -73.98279 40.75791 1
-73.97108 40.75838 -73.98731 40.73872 2
-73.98332 40.73056 -73.99199 40.72648 1
-73.99142 40.75529 -73.97897 40.75602 1
-73.95831 40.77296 -73.97078 40.75852 1
-73.98093 40.75116 -73.97286 40.76015 1
-73.98401 40.75941 -74.01444 40.70334 2
-73.95625 40.78105 -73.99303 40.74944 1
-73.95168 40.78784 -73.95856 40.78083 1
-73.98284 40.76453 -73.98662 40.75542 1
-73.99681 40.72363 -73.99043 40.7316 1
-73.97173 40.79226 -73.93155 40.79738 1
-74.00151 40.71972 -74.0143 40.70404 2
-73.95394 40.76754 -73.97092 40.75354 1
-73.95538 40.77992 -73.94496 40.7859 1
-73.87059 40.77354 -73.95992 40.76259 1
-74.00691 40.71688 -74.00326 40.71569 1
-73.98179 40.77832 -73.96719 40.76351 1
-73.98498 40.75578 -73.97831 40.7527 1
-73.97836 40.77787 -73.96064 40.77569 1
-73.97694 40.76616 -73.97272 40.79321 1
-73.98777 40.72415 -73.97557 40.75412 1
-73.96412 40.75658 -73.90366 40.71283 1
-73.99092 40.73461 -73.99197 40.72381 1
-73.96748 40.75999 -73.96508 40.76657 1
-73.98686 40.74516 -73.99854 40.75565 1
-73.98814 40.74749 -73.98576 40.74233 1
-73.96115 40.7749 -73.97056 40.7617 1
-73.98533 40.76841 -74.00256 40.74875 1
-73.9939 40.72052 -74.00405 40.72536 1
-73.95383 40.79097 -73.95341 40.77771 1
-73.96062 40.77151 -73.95089 40.77156 1
-73.99088 40.75043 -74.01504 40.7131 1
-73.98545 40.76284 -74.00087 40.76239 1
-73.98362 40.72154 -74.01112 40.70186 1
-73.96678 40.75738 -73.97378 40.75039 1
-74.00078 40.74729 -73.97766 40.76379 1
-73.97876 40.74103 -73.9874 40.72926 1
-73.95977 40.76266 -73.95518 40.76884 1
-73.97832 40.76647 -73.97053 40.75902 1
-74.01223 40.70719 -73.99239 40.73443 2
-73.98139 40.77388 -73.98827 40.75575 1
-73.99419 40.74086 -73.98138 40.74993 1
-73.97942 40.74992 -73.99311 40.75526 1
-73.99853 40.73727 -73.97664 40.73948 1
-73.97873 40.75039 -73.99439 40.74057 2
-73.97736 40.75467 -73.97155 40.76339 2
-73.98336 40.74748 -73.97859 40.75367 1
-73.95597 40.77893 -73.97507 40.7524 1
-74.00335 40.7487 -73.99014 40.75658 1
-73.9873 40.76872 -74.00008 40.75753 2
-73.97852 40.78776 -73.98651 40.77908 1
-73.96311 40.79912 -73.98338 40.76657 1
-73.95365 40.78504 -73.96552 40.79051 1
-73.96104 40.76067 -73.96248 40.76625 1
-74.01273 40.71735 -74.0079 40.75141 1
-73.97085 40.79327 -73.87284 40.77443 1
-73.98954 40.74646 -73.99257 40.74954 3
-73.9607 40.79728 -73.97224 40.76553 1
-73.95717 40.77431 -73.97404 40.79651 1
-73.94991 40.77635 -73.98265 40.76808 1
-73.98657 40.72593 -73.99519 40.74978 1
-73.98941 40.75254 -73.9733 40.747 1
-73.95953 40.77998 -73.96637 40.78915 1
-73.96488 40.79147 -73.98396 40.77872 1
-73.9912 40.75049 -73.97419 40.75978 1
-73.99092 40.75071 -73.99677 40.72571 1
-73.99363 40.737 -73.99313 40.74601 1
-73.98425 40.76972 -73.98483 40.75525 1
-73.97884 40.76224 -73.97359 40.7837 1
-73.96664 40.80428 -73.99052 40.75094 1
-73.99699 40.74218 -74.00687 40.71719 1
-73.95509 40.7732 -73.97478 40.7525 1
-73.97852 40.74791 -73.9808 40.74579 2
-74.00851 40.71449 -74.00335 40.71573 1
-73.95711 40.77466 -73.95512 40.78285 1
-73.98676 40.75034 -74.00152 40.7565 1
-73.96932 40.79559 -73.95251 40.78957 1
-73.98119 40.75288 -74.00048 40.72707 1
-73.95277 40.78072 -73.99297 40.7446 1
-73.98213 40.77177 -73.98846 40.77901 1
-73.97332 40.76424 -73.96271 40.77552 1
-73.98177 40.76601 -73.98858 40.7581 2
-73.94937 40.77682 -73.95551 40.77983 1
-73.99446 40.7611 -73.98205 40.77803 1
-73.97595 40.74862 -73.96318 40.76622 1
-73.95399 40.78711 -73.94244 40.78726 1
-73.97534 40.76209 -74.00809 40.73997 2
-74.0068 40.7487 -73.99934 40.75406 2
-73.98541 40.76325 -73.97223 40.76213 1
-73.95762 40.77434 -73.95188 40.76969 3
-73.98209 40.73205 -73.9929 40.74966 1
-73.93951 40.75046 -73.93951 40.75046 1
-73.97676 40.79016 -73.98337 40.78111 1
-73.9808 40.7697 -73.98353 40.77546 1
-73.99677 40.73751 -73.99271 40.74302 1
-73.99062 40.75609 -73.96868 40.76742 1
-73.97325 40.74404 -73.97041 40.7563 1
-73.99083 40.74578 -73.86166 40.76828 2
-73.98804 40.74766 -73.99766 40.72451 1
-73.96021 40.77308 -73.96397 40.76417 1
-73.98215 40.7684 -73.97084 40.76661 1
-73.97226 40.78141 -73.97889 40.77257 1
-73.98648 40.75668 -73.98424 40.76486 3
-73.97407 40.7431 -73.98139 40.74639 2
-73.9716 40.7464 -73.96474 40.7558 1
-73.97573 40.72401 -74.00713 40.71171 1
-73.97955 40.771 -73.98194 40.75163 1
-73.99544 40.74496 -73.98627 40.74111 1
-73.97966 40.77622 -73.98923 40.77328 1
-73.97575 40.74902 -73.98245 40.75423 1
-73.96394 40.7613 -73.97579 40.75406 1
-73.95918 40.7719 -73.95322 40.77663 1
-73.98371 40.7668 -73.97866 40.75634 1
-73.97112 40.79794 -73.97552 40.79391 1
-73.98854 40.76925 -73.9799 40.78106 1
-73.93948 40.80475 -73.95588 40.80373 1
-74.00265 40.7287 -73.9842 40.74588 1
-73.95837 40.81052 -73.97379 40.78441 1
-73.98665 40.76148 -73.98592 40.76971 1
-73.98824 40.7459 -74.00126 40.75633 1
-73.95515 40.77988 -73.96183 40.77111 1
-73.98508 40.73626 -73.96365 40.76841 1
-73.98167 40.74954 -73.98562 40.78049 1
-73.96574 40.7587 -73.97324 40.75023 1
-74.00904 40.71696 -74.01057 40.72232 3
-73.98099 40.77065 -73.97746 40.76357 1
-74.00435 40.72118 -73.98478 40.74841 1
-73.98872 40.71887 -74.00372 40.70765 1
-73.96043 40.77583 -73.98186 40.77048 1
-73.96131 40.75777 -73.99164 40.7384 2
-73.99779 40.76534 -73.99362 40.75713 1
-73.99068 40.75621 -73.97962 40.76161 1
-74.00425 40.7219 -73.99267 40.74317 1
-74.01113 40.71558 -73.99512 40.76014 1
-73.973 40.75733 -73.97515 40.75219 1
-73.95977 40.78057 -73.96275 40.77682 1
-73.98868 40.77792 -73.99799 40.74593 1
-73.97119 40.75108 -73.98727 40.75187 1
-73.97421 40.76137 -73.9771 40.75853 2
-73.96449 40.7729 -73.97472 40.75554 1
-73.96237 40.77652 -73.98217 40.76906 1
-73.95784 40.76954 -73.94712 40.77993 2
-73.99075 40.75007 -73.98666 40.73401 1
-73.99003 40.75686 -73.98553 40.76058 1
-73.99121 40.75003 -73.98386 40.74087 1
-73.98939 40.7629 -73.99873 40.76115 2
-73.9935 40.74188 -74.00861 40.74736 1
-73.95589 40.76767 -73.98492 40.76026 1
-74.00629 40.73436 -74.01105 40.72846 1
-73.97405 40.78299 -73.95142 40.77414 1
-73.96188 40.77735 -73.96424 40.76976 1
-73.98523 40.72769 -73.99721 40.72148 1
-73.99789 40.72084 -74.01056 40.70383 1
-73.98621 40.72235 -73.97991 40.72755 3
-73.98245 40.76753 -73.98092 40.77872 1
-73.99827 40.74056 -74.00809 40.73956 1
-74.00751 40.73227 -73.97874 40.75209 1
-73.95695 40.7684 -73.97996 40.76537 3
-73.97201 40.74937 -73.97103 40.75125 1
-74.00583 40.72564 -73.99036 40.75645 1
-73.98771 40.7551 -73.99992 40.75875 1
-73.96015 40.77887 -73.96948 40.78546 1
-73.97289 40.754 -73.97821 40.74854 1
-73.98229 40.76839 -73.96634 40.76212 1
-74.01392 40.71466 -74.00749 40.70538 1
-73.99325 40.75513 -73.99312 40.74043 1
-73.96302 40.75832 -73.93446 40.74296 1
-73.98711 40.75593 -73.99149 40.74469 1
-73.98836 40.72814 -73.9896 40.73851 2
-73.9934 40.75232 -74.00109 40.75633 1
-73.97323 40.79008 -73.98215 40.76517 1
-73.96435 40.78659 -73.96435 40.78659 2
-74.01611 40.71744 -74.00623 40.72576 1
-73.95483 40.78915 -73.99084 40.73987 1
-73.99097 40.74608 -73.99238 40.75047 1
-74.00242 40.73441 -74.00242 40.73771 1
-73.99306 40.73376 -73.99335 40.742 1
-73.98394 40.73442 -73.97256 40.7537 1
-73.99332 40.75731 -73.99982 40.75491 1
-73.98495 40.73624 -73.97418 40.75699 1
-73.99008 40.75715 -73.98087 40.75037 1
-73.9454 40.77832 -73.9587 40.76155 3
-74.00165 40.74106 -73.98129 40.73325 2
-73.96241 40.75519 -73.9541 40.76529 1
-73.97696 40.75342 -73.97157 40.75614 1
-73.97626 40.77375 -73.98683 40.7703 1
-73.99417 40.75105 -73.95414 40.76398 1
-73.96581 40.79033 -73.95397 40.78477 1
-73.99004 40.75684 -73.98589 40.76057 1
-74.00795 40.73128 -73.98995 40.74261 1
-73.97167 40.79317 -73.95721 40.77403 1
-73.87083 40.7737 -73.8835 40.75041 1
-74.00292 40.73935 -74.00535 40.74999 1
-74.00191 40.7458 -73.99426 40.73955 1
-73.9621 40.76352 -73.96555 40.75667 1
-73.98247 40.73992 -73.99339 40.74627 1
-73.9747 40.74187 -73.98978 40.73527 1
-73.98545 40.74215 -73.97742 40.73895 3
-74.00739 40.73318 -74.00793 40.74255 1
-74.00169 40.72848 -73.99472 40.72483 1
-73.99689 40.74752 -73.99101 40.75527 1
-73.97277 40.75294 -73.96969 40.75705 1
-73.95383 40.76687 -73.98231 40.76207 1
-73.97407 40.78899 -73.97241 40.79365 1
-73.96087 40.76129 -73.98684 40.74957 1
-73.98363 40.72985 -73.99001 40.73456 1
-73.98884 40.77439 -73.98456 40.76026 1
-73.95448 40.76432 -73.98819 40.76962 1
-73.99051 40.75629 -73.97681 40.76435 1
-73.95251 40.76639 -73.97186 40.78219 1
-73.94229 40.81229 -73.93993 40.79803 1
-73.96685 40.76728 -73.98451 40.74289 1
-73.98452 40.73969 -73.99158 40.74912 1
-74.00932 40.71556 -74.0062 40.71601 1
-73.97376 40.75207 -73.97435 40.75979 1
-73.97487 40.74211 -73.98042 40.74602 1
-73.96606 40.75415 -73.98277 40.74196 1
-74.0044 40.74711 -73.9955 40.7403 1
-73.98251 40.75165 -73.98954 40.74148 1
-73.94789 40.78337 -73.95524 40.7802 1
-73.95428 40.78428 -73.96094 40.77523 1
-74.00549 40.74572 -73.99171 40.7552 1
-73.98539 40.73593 -73.97617 40.75228 1
-73.98553 40.73558 -73.99206 40.73451 2
-73.9845 40.7553 -73.9845 40.75531 1
-74.00127 40.73183 -73.99403 40.73613 1
-73.99198 40.74829 -73.97621 40.74157 1
-73.9786 40.74099 -73.98338 40.73446 1
-73.9468 40.77227 -73.9538 40.76945 2
-73.9813 40.74125 -73.97517 40.74965 1
-73.99274 40.73404 -73.99335 40.7423 1
-73.9954 40.74892 -74.00465 40.74182 1
-73.97181 40.78635 -73.95245 40.77822 1
-73.96923 40.76383 -74.00216 40.7164 1
-73.98664 40.74001 -73.99329 40.72964 2
-73.97701 40.75526 -73.97276 40.76287 1
-73.96251 40.76728 -73.98132 40.76562 1
-73.96312 40.77769 -73.95403 40.79021 1
-73.95753 40.77434 -73.98278 40.77172 1
-73.9595 40.77181 -73.99782 40.74107 1
-73.96411 40.77055 -73.97083 40.76111 1
-73.9887 40.73651 -73.99875 40.73062 1
-73.9811 40.76921 -73.97496 40.79034 1
-73.92043 40.77308 -73.94743 40.74826 1
-73.95658 40.77816 -73.96007 40.80623 1
-74.00016 40.73801 -74.0061 40.74226 1
-74.00827 40.70766 -74.01066 40.70513 2
-73.99358 40.74656 -73.98763 40.74123 1
-73.98309 40.76933 -73.98071 40.77335 1
-73.98323 40.73873 -73.99189 40.75153 1
-73.9816 40.74692 -73.98103 40.76425 1
-73.98866 40.74829 -73.98095 40.75074 1
-73.97605 40.7515 -73.97526 40.76223 2
-73.98215 40.75236 -73.97378 40.75103 1
-73.98795 40.76986 -73.97916 40.78719 1
-73.94942 40.78091 -73.97102 40.76123 1
-73.95675 40.77065 -73.9676 40.75869 1
-73.98885 40.77769 -73.97162 40.79451 1
-73.97081 40.78837 -73.97845 40.77808 1
-73.95033 40.77975 -73.96508 40.75961 1
-73.99303 40.72779 -73.98257 40.72327 1
-73.97422 40.75981 -73.9688 40.76725 1
-73.98495 40.73904 -73.97103 40.7554 1
-73.97639 40.75166 -74.00614 40.70456 2
-73.87103 40.77332 -73.97787 40.73414 1
-73.95534 40.80457 -73.97466 40.785 1
-74.00535 40.71973 -73.99454 40.7381 1
-73.99313 40.72236 -73.96353 40.77446 1
-73.98763 40.75476 -73.98273 40.75094 1
-73.96159 40.75784 -73.95985 40.76455 1
-73.97694 40.75705 -73.98372 40.7604 1
-73.99062 40.76586 -73.97626 40.78579 1
-73.97891 40.75089 -73.98513 40.742 1
-73.96203 40.76848 -73.97431 40.76228 1
-73.99121 40.75023 -73.98206 40.7716 1
-73.99651 40.72547 -74.00722 40.72793 1
-73.97885 40.74064 -74.00098 40.71471 2
-73.97688 40.75213 -73.97607 40.76403 1
-73.97397 40.75134 -73.9837 40.72152 1
-73.95589 40.77948 -73.94665 40.77639 1
-73.9567 40.76808 -73.97546 40.77602 2
-73.94946 40.77266 -73.97542 40.74886 1
-73.94692 40.77201 -73.97064 40.76492 1
-73.97806 40.75769 -73.98856 40.74113 1
-73.98319 40.73041 -73.95764 40.76445 3
-73.98271 40.7643 -74.01411 40.7132 1
-74.00596 40.74509 -73.98365 40.74399 1
-73.98419 40.76945 -73.97358 40.7646 1
-73.95838 40.78448 -73.97535 40.76092 3
-73.9638 40.76529 -73.9655 40.77092 1
-73.9577 40.77915 -73.95294 40.78574 1
-73.98781 40.76024 -73.97647 40.76582 1
-73.9869 40.77601 -73.95151 40.78249 1
-74.00098 40.75179 -73.9843 40.7487 1
-73.99931 40.74416 -73.99533 40.74648 1
-73.98188 40.74593 -73.97497 40.74161 1
-73.95515 40.77723 -73.96173 40.75773 1
-73.957 40.76623 -73.9887 40.77394 1
-74.00842 40.70535 -73.99886 40.71368 1
-73.96128 40.76045 -73.95538 40.77701 1
-73.94675 40.8003 -73.95337 40.79102 1
-73.98804 40.74373 -74.00317 40.70626 1
-73.99191 40.76445 -73.98431 40.76483 2
-73.97049 40.79906 -74.00362 40.74991 1
-73.98496 40.7625 -74.01416 40.71346 1
-73.99252 40.71423 -73.99319 40.75217 1
-73.98252 40.76759 -73.97337 40.76284 1
-74.00937 40.71039 -74.0144 40.70336 1
-73.99004 40.73766 -74.00591 40.72606 1
-73.97823 40.75259 -73.99834 40.75341 1
-73.99132 40.7603 -74.00165 40.75569 1
-73.9604 40.76608 -73.96846 40.76511 1
-73.99307 40.73585 -73.99059 40.74587 1
-73.92568 40.77262 -73.94237 40.75421 1
-73.97477 40.756 -73.9742 40.76489 1
-73.99658 40.73796 -73.99185 40.74902 1
-73.98192 40.75796 -73.98222 40.75793 1
-73.99438 40.75112 -73.9949 40.76015 1
-73.95661 40.80287 -73.94457 40.79473 3
-74.00175 40.74916 -73.97781 40.75472 1
-73.98666 40.74764 -73.99205 40.74919 1
-73.99275 40.71461 -73.9796 40.74377 1
-73.97642 40.76487 -73.96811 40.76123 1
-73.95576 40.7829 -73.97405 40.79139 1
-73.98918 40.76323 -73.99008 40.75138 1
-73.96285 40.76652 -73.96095 40.77212 2
-73.96584 40.7543 -73.97036 40.75048 1
-73.96815 40.76501 -73.96922 40.76009 1
-73.95863 40.77236 -73.95588 40.77615 1
-73.96605 40.7739 -73.96759 40.763 1
-73.99702 40.74721 -73.99104 40.75563 1
-73.97581 40.75164 -73.97498 40.74162 1
-73.99914 40.72812 -74.00446 40.7164 1
-73.99353 40.74693 -74.00265 40.7073 1
-73.98616 40.76777 -74.00113 40.76262 1
-73.95826 40.76984 -73.96706 40.76363 1
-73.9732 40.78721 -73.95885 40.78179 1
-73.99143 40.74962 -73.98358 40.73165 1
-73.97884 40.76225 -73.98421 40.75467 1
-73.99561 40.72478 -73.98862 40.7504 1
-73.96385 40.76137 -73.96923 40.75165 2
-74.00594 40.73579 -73.98624 40.74093 1
-73.98473 40.76952 -73.97754 40.78033 1
-73.98686 40.7507 -73.98761 40.74142 1
-73.98824 40.75498 -73.98943 40.7439 2
-73.96475 40.79185 -73.9506 40.79223 1
-73.96777 40.75592 -73.98051 40.75114 1
-73.95548 40.77957 -73.97486 40.78298 1
-73.96528 40.76321 -73.95499 40.76557 1
-73.99274 40.69379 -74.00675 40.73106 1
-73.97 40.75999 -73.99171 40.73861 1
-73.99767 40.74478 -73.99033 40.73723 2
-73.98131 40.77917 -73.95705 40.7742 1
-73.94833 40.78307 -73.95575 40.77968 1
-73.97843 40.77259 -73.97275 40.78764 3
-73.97554 40.74954 -74.01374 40.71342 1
-73.99828 40.72278 -74.00473 40.70716 1
-73.98098 40.76424 -73.97466 40.75615 1
-73.96359 40.75529 -73.95488 40.76519 1
-73.96434 40.75643 -73.97914 40.77201 2
-73.98189 40.76286 -73.98872 40.77103 1
-73.98383 40.75603 -73.97337 40.75355 1
-73.9875 40.73848 -74.005 40.72963 2
-73.96603 40.765 -73.95444 40.76598 1
-73.99119 40.74989 -73.99894 40.72288 1
-73.97974 40.78124 -73.97776 40.78387 2
-73.99484 40.73997 -73.99487 40.73998 1
-73.98772 40.7551 -73.9777 40.75716 1
-73.96535 40.76267 -73.96825 40.76789 1
-73.97836 40.74522 -73.99271 40.75851 2
-73.98865 40.74111 -74.00707 40.72875 2
-73.97823 40.75036 -73.98661 40.75358 1
-73.99266 40.74796 -73.9952 40.74009 1
-73.98114 40.7443 -73.98175 40.73705 1
-73.97826 40.76146 -73.96536 40.75685 1
-73.9899 40.74709 -74.00116 40.75731 1
-74.00128 40.75674 -73.98978 40.74409 1
-73.99307 40.74279 -73.98067 40.75475 1
-73.99319 40.74749 -74.007 40.72708 1
-73.97407 40.74957 -73.98019 40.73465 1
-73.97713 40.7496 -73.98492 40.75362 2
-73.98843 40.7793 -73.97933 40.78451 1
-74.01427 40.70431 -74.01648 40.71122 1
-73.99773 40.73627 -74.00501 40.74058 1
-73.98822 40.72357 -74.00687 40.7514 2
-73.98205 40.76883 -73.97493 40.7556 1
-73.97481 40.7933 -73.98142 40.78101 1
-73.99134 40.73002 -73.97504 40.75628 1
-73.98086 40.74688 -73.97938 40.75998 1
-73.98996 40.75677 -73.97745 40.75035 2
-74.00693 40.73029 -73.99384 40.7414 1
-73.93845 40.78898 -73.9398 40.78956 1
-73.98929 40.75867 -74.00055 40.75792 2
-73.97379 40.763 -73.98292 40.75014 1
-73.98756 40.73287 -74.00436 40.72491 1
-73.97289 40.75492 -73.96891 40.7641 1
-73.9778 40.74579 -73.97299 40.75249 1
-73.97895 40.78759 -73.98699 40.77923 1
-73.98235 40.77133 -73.97622 40.74997 1
-73.98809 40.74369 -73.99804 40.72407 1
-73.97988 40.74985 -74.01361 40.70919 1
-74.00561 40.73863 -73.99936 40.73348 1
-73.98135 40.75296 -73.99591 40.75326 2
-73.98159 40.74614 -73.9688 40.75849 1
-73.99889 40.7226 -74.00593 40.70813 2
-73.97081 40.76113 -73.96666 40.75303 3
-74.0065 40.73221 -73.99564 40.73914 1
-73.96317 40.79901 -73.97574 40.78544 1
-73.96558 40.7905 -73.97731 40.78616 1
-73.95322 40.7854 -73.86212 40.76866 2
-73.99733 40.7364 -73.98409 40.75497 1
-73.95597 40.80366 -73.96295 40.80166 1
-73.99102 40.7388 -73.98914 40.74855 1
-73.95399 40.78136 -73.95856 40.76802 1
-73.97806 40.74853 -73.98109 40.7431 2
-73.96532 40.76897 -73.96187 40.79793 1
-73.99088 40.73506 -73.99343 40.75254 1
-73.98237 40.77463 -73.97094 40.76114 1
-73.95145 40.77045 -73.95086 40.79414 1
-74.00205 40.7344 -73.99341 40.74221 1
-73.97823 40.7522 -73.99155 40.75335 1
-73.96024 40.81329 -73.97651 40.77618 1
-73.95351 40.79099 -73.96619 40.76482 1
-73.97962 40.76523 -73.95576 40.76392 1
-73.95945 40.76723 -73.99078 40.72433 1
-73.95737 40.77709 -73.97135 40.75776 2
-73.9594 40.77182 -73.97014 40.76839 1
-73.95958 40.77406 -73.96793 40.76786 1
-73.95744 40.78276 -73.96133 40.7683 1
-73.96246 40.77231 -73.97092 40.75816 1
-74.00644 40.73314 -73.97545 40.75824 1
-73.98466 40.76877 -73.98578 40.75722 1
-73.97776 40.74894 -73.96087 40.76488 1
-73.98979 40.75676 -73.98241 40.75746 1
-73.96481 40.75993 -73.971 40.7514 1
-73.9995 40.76138 -73.98421 40.74836 1
-73.94776 40.78035 -73.95515 40.77927 1
-74.0081 40.72244 -73.99719 40.74698 1
-73.97139 40.75596 -73.97072 40.76181 2
-73.99598 40.74871 -74.00579 40.75074 1
-73.97705 40.75152 -73.97241 40.74649 1
-73.98106 40.75316 -73.9875 40.74431 1
-73.99408 40.75118 -74.00697 40.75163 1
-73.95294 40.77218 -73.95491 40.77768 1
-73.99695 40.74226 -73.99177 40.73692 1
-73.95583 40.76804 -73.95578 40.77958 2
-74.00297 40.74416 -74.00575 40.72526 1
-74.00289 40.76049 -73.98407 40.74825 1
-73.9454 40.77396 -73.95525 40.77938 1
-74.00793 40.74203 -73.99109 40.74199 2
-73.95733 40.7701 -73.96353 40.7728 1
-73.98198 40.77636 -73.9748 40.7879 1
-73.98018 40.78062 -73.9622 40.80519 1
-73.9818 40.74609 -73.98885 40.73641 1
-73.96194 40.77653 -73.95347 40.78817 1
-73.99011 40.75094 -73.99962 40.71969 2
-73.9823 40.7313 -73.96503 40.7689 1
-73.95361 40.76419 -73.96871 40.75959 1
-73.98715 40.76071 -73.98582 40.76288 1
-73.94808 40.77447 -74.01121 40.70195 1
-73.98422 40.74594 -73.98087 40.74451 3
-74.00224 40.74004 -74.00557 40.75106 1
-74.01546 40.70947 -73.99485 40.75003 1
-73.98878 40.72216 -74.0061 40.7399 1
-73.98227 40.75097 -73.9725 40.75384 3
-73.99131 40.75097 -74.01374 40.71312 1
-73.96003 40.77594 -73.95479 40.76387 1
-74.00058 40.7425 -73.99124 40.75553 1
-73.97885 40.77729 -73.97208 40.79479 1
-73.99326 40.74205 -73.99224 40.74915 1
-73.99022 40.76679 -73.98549 40.75599 1
-73.96152 40.76078 -73.95522 40.77674 1
-73.9566 40.80282 -73.96938 40.78534 1
-73.97 40.79709 -73.96596 40.7718 1
-73.97878 40.74094 -73.9817 40.74487 1
-74.01111 40.71562 -73.99895 40.72002 3
-73.97441 40.79098 -73.96961 40.80009 1
-73.96351 40.75748 -73.95532 40.76875 1
-73.98216 40.7568 -73.97603 40.7583 1
-74.00245 40.74684 -73.98907 40.74543 2
-73.95889 40.76817 -73.97595 40.74456 1
-73.98666 40.73992 -73.96729 40.75775 1
-73.98097 40.72974 -73.98897 40.73944 1
-73.94738 40.78386 -73.99564 40.76452 1
-73.99657 40.73767 -73.98485 40.74236 1
-74.00021 40.74808 -74.00839 40.72262 1
-73.95503 40.7774 -73.97447 40.75652 1
-73.9771 40.75587 -73.98692 40.76213 1
-73.98682 40.75569 -73.99393 40.76187 1
-73.99583 40.75913 -73.97312 40.76418 1
-74.00373 40.72357 -73.87068 40.77389 2
-74.00134 40.73121 -73.99815 40.73027 1
-73.98844 40.76421 -73.93843 40.80306 1
-73.78808 40.64151 -73.86308 40.76734 2
-73.99014 40.72631 -73.99001 40.73484 1
-73.93612 40.80626 -73.94431 40.795 1
-73.97174 40.76592 -73.98193 40.75191 1
-73.95529 40.78297 -74.01408 40.71478 1
-73.96676 40.75735 -73.98009 40.74251 2
-73.99158 40.75015 -73.97355 40.75235 1
-74.01284 40.70784 -73.99549 40.74404 1
-73.97317 40.79258 -73.95289 40.78924 1
-73.99049 40.73107 -73.98877 40.74287 1
-74.00922 40.71331 -74.00082 40.71055 1
-73.97967 40.7607 -73.98238 40.76835 1
-73.98457 40.75427 -73.98386 40.75585 1
-73.98925 40.73055 -73.99734 40.72991 1
-73.9882 40.76466 -73.9754 40.752 1
-73.97703 40.75261 -73.9843 40.74886 2
-73.96919 40.79037 -73.9616 40.76422 1
-74.00191 40.74665 -73.99826 40.74523 1
-73.99654 40.72534 -74.01674 40.7154 1
-73.98074 40.73804 -73.98097 40.759 1
-73.97639 40.73974 -73.96771 40.76547 1
-73.99754 40.74166 -74.00166 40.72124 1
-73.96031 40.77883 -73.97523 40.76067 1
-73.97499 40.74195 -73.97339 40.74617 2
-73.95965 40.78104 -73.96948 40.78545 1
-74.00256 40.72884 -73.9888 40.74879 3
-73.96966 40.75543 -74.01131 40.71017 1
-73.96547 40.75301 -73.96934 40.75786 1
